metagenome	level 1	level 2	level 3	function	abundance	avg eValue	avg % ident	avg align len	# hits	
4698560.3	Phosphorus Metabolism	-	Phosphate metabolism	Probable low-affinity inorganic phosphate transporter	219	-23.76	94.67	58.96	13	
4698570.3	Phosphorus Metabolism	-	Phosphate metabolism	Probable low-affinity inorganic phosphate transporter	56	-20.83	90.56	55.28	12	
4698546.3	Phosphorus Metabolism	-	Phosphate metabolism	Probable low-affinity inorganic phosphate transporter	73	-22.12	92.36	57.20	11	
4698578.3	Phosphorus Metabolism	-	Phosphate metabolism	Probable low-affinity inorganic phosphate transporter	255	-21.79	90.69	57.34	22	
4698553.3	Phosphorus Metabolism	-	Phosphate metabolism	Probable low-affinity inorganic phosphate transporter	197	-24.30	96.41	59.13	12	
4698542.3	Phosphorus Metabolism	-	Phosphate metabolism	Probable low-affinity inorganic phosphate transporter	64	-20.22	92.12	53.50	10	
4698574.3	Phosphorus Metabolism	-	Phosphate metabolism	Probable low-affinity inorganic phosphate transporter	57	-24.17	92.06	60.87	11	
4698551.3	Phosphorus Metabolism	-	Phosphate metabolism	Probable low-affinity inorganic phosphate transporter	160	-19.76	95.45	51.39	16	
4698569.3	Phosphorus Metabolism	-	Phosphate metabolism	Probable low-affinity inorganic phosphate transporter	219	-26.25	96.34	62.80	10	
4698548.3	Phosphorus Metabolism	-	Phosphate metabolism	Probable low-affinity inorganic phosphate transporter	232	-20.35	92.98	53.58	21	
4698554.3	Phosphorus Metabolism	-	Phosphate metabolism	Probable low-affinity inorganic phosphate transporter	24	-26.60	94.78	64.05	5	
4698562.3	Phosphorus Metabolism	-	Phosphate metabolism	Probable low-affinity inorganic phosphate transporter	25	-24.54	93.37	61.62	6	
4698582.3	Phosphorus Metabolism	-	Phosphate metabolism	Probable low-affinity inorganic phosphate transporter	312	-23.20	92.62	59.09	20	
4698577.3	Phosphorus Metabolism	-	Phosphate metabolism	Probable low-affinity inorganic phosphate transporter	204	-24.21	92.86	60.59	15	
4698560.3	Phosphorus Metabolism	-	Phosphate metabolism	Pyrophosphate-energized proton pump (EC 3.6.1.1)	14	-19.71	88.67	55.43	8	
4698570.3	Phosphorus Metabolism	-	Phosphate metabolism	Pyrophosphate-energized proton pump (EC 3.6.1.1)	27	-20.83	85.35	59.22	10	
4698546.3	Phosphorus Metabolism	-	Phosphate metabolism	Pyrophosphate-energized proton pump (EC 3.6.1.1)	8	-23.25	93.76	57.12	6	
4698578.3	Phosphorus Metabolism	-	Phosphate metabolism	Pyrophosphate-energized proton pump (EC 3.6.1.1)	79	-20.61	88.31	55.82	11	
4698553.3	Phosphorus Metabolism	-	Phosphate metabolism	Pyrophosphate-energized proton pump (EC 3.6.1.1)	7	-13.43	87.55	43.43	5	
4698542.3	Phosphorus Metabolism	-	Phosphate metabolism	Pyrophosphate-energized proton pump (EC 3.6.1.1)	6	-18.50	90.47	50.50	4	
4698574.3	Phosphorus Metabolism	-	Phosphate metabolism	Pyrophosphate-energized proton pump (EC 3.6.1.1)	31	-21.48	87.47	58.59	11	
4698551.3	Phosphorus Metabolism	-	Phosphate metabolism	Pyrophosphate-energized proton pump (EC 3.6.1.1)	12	-19.92	86.90	56.08	9	
4698569.3	Phosphorus Metabolism	-	Phosphate metabolism	Pyrophosphate-energized proton pump (EC 3.6.1.1)	8	-18.88	87.64	53.50	6	
4698548.3	Phosphorus Metabolism	-	Phosphate metabolism	Pyrophosphate-energized proton pump (EC 3.6.1.1)	72	-19.61	87.29	55.09	15	
4698554.3	Phosphorus Metabolism	-	Phosphate metabolism	Pyrophosphate-energized proton pump (EC 3.6.1.1)	5	-17.60	81.25	53.60	3	
4698562.3	Phosphorus Metabolism	-	Phosphate metabolism	Pyrophosphate-energized proton pump (EC 3.6.1.1)	6	-19.00	84.67	54.83	4	
4698582.3	Phosphorus Metabolism	-	Phosphate metabolism	Pyrophosphate-energized proton pump (EC 3.6.1.1)	80	-20.57	87.53	56.82	16	
4698577.3	Phosphorus Metabolism	-	Phosphate metabolism	Pyrophosphate-energized proton pump (EC 3.6.1.1)	44	-19.77	88.20	55.48	12	
4698560.3	Phosphorus Metabolism	-	Phosphate metabolism	Pyrophosphate-specific outer membrane porin OprO	22	-15.04	63.34	59.05	3	
4698546.3	Phosphorus Metabolism	-	Phosphate metabolism	Pyrophosphate-specific outer membrane porin OprO	3	-5.33	64.44	34.67	1	
4698578.3	Phosphorus Metabolism	-	Phosphate metabolism	Pyrophosphate-specific outer membrane porin OprO	22	-15.45	61.34	60.77	4	
4698553.3	Phosphorus Metabolism	-	Phosphate metabolism	Pyrophosphate-specific outer membrane porin OprO	2	-15.18	61.80	60.64	2	
4698542.3	Phosphorus Metabolism	-	Phosphate metabolism	Pyrophosphate-specific outer membrane porin OprO	3	-9.67	62.87	45.00	1	
4698574.3	Phosphorus Metabolism	-	Phosphate metabolism	Pyrophosphate-specific outer membrane porin OprO	2	-13.50	60.91	58.00	1	
4698551.3	Phosphorus Metabolism	-	Phosphate metabolism	Pyrophosphate-specific outer membrane porin OprO	15	-13.47	61.46	55.80	2	
4698569.3	Phosphorus Metabolism	-	Phosphate metabolism	Pyrophosphate-specific outer membrane porin OprO	13	-13.23	64.53	53.08	3	
4698548.3	Phosphorus Metabolism	-	Phosphate metabolism	Pyrophosphate-specific outer membrane porin OprO	16	-10.38	70.90	42.88	4	
4698554.3	Phosphorus Metabolism	-	Phosphate metabolism	Pyrophosphate-specific outer membrane porin OprO	1	-5.00	66.67	30.00	1	
4698582.3	Phosphorus Metabolism	-	Phosphate metabolism	Pyrophosphate-specific outer membrane porin OprO	28	-12.57	69.33	49.57	4	
4698577.3	Phosphorus Metabolism	-	Phosphate metabolism	Pyrophosphate-specific outer membrane porin OprO	17	-10.53	69.56	44.12	4	
4698560.3	Phosphorus Metabolism	-	Phosphate metabolism	Sodium-dependent phosphate transporter	103	-28.08	93.76	67.83	1	
4698570.3	Phosphorus Metabolism	-	Phosphate metabolism	Sodium-dependent phosphate transporter	27	-22.55	95.35	57.11	1	
4698546.3	Phosphorus Metabolism	-	Phosphate metabolism	Sodium-dependent phosphate transporter	35	-25.53	91.47	64.58	3	
4698578.3	Phosphorus Metabolism	-	Phosphate metabolism	Sodium-dependent phosphate transporter	135	-25.40	92.23	63.50	3	
4698553.3	Phosphorus Metabolism	-	Phosphate metabolism	Sodium-dependent phosphate transporter	88	-25.09	93.72	62.23	1	
4698542.3	Phosphorus Metabolism	-	Phosphate metabolism	Sodium-dependent phosphate transporter	31	-24.06	92.51	60.87	3	
4698574.3	Phosphorus Metabolism	-	Phosphate metabolism	Sodium-dependent phosphate transporter	36	-22.89	93.74	58.22	2	
4698551.3	Phosphorus Metabolism	-	Phosphate metabolism	Sodium-dependent phosphate transporter	93	-25.03	93.48	62.27	2	
4698569.3	Phosphorus Metabolism	-	Phosphate metabolism	Sodium-dependent phosphate transporter	106	-23.62	93.41	59.72	3	
4698548.3	Phosphorus Metabolism	-	Phosphate metabolism	Sodium-dependent phosphate transporter	93	-22.23	92.08	57.66	3	
4698554.3	Phosphorus Metabolism	-	Phosphate metabolism	Sodium-dependent phosphate transporter	18	-18.50	94.87	49.78	1	
4698562.3	Phosphorus Metabolism	-	Phosphate metabolism	Sodium-dependent phosphate transporter	19	-19.37	94.61	51.63	1	
4698582.3	Phosphorus Metabolism	-	Phosphate metabolism	Sodium-dependent phosphate transporter	86	-25.36	93.57	62.64	2	
4698577.3	Phosphorus Metabolism	-	Phosphate metabolism	Sodium-dependent phosphate transporter	94	-24.41	92.67	61.13	5	
4698560.3	Phosphorus Metabolism	-	Phosphate metabolism	Soluble pyridine nucleotide transhydrogenase (EC 1.6.1.1)	165	-27.19	95.54	61.98	5	
4698570.3	Phosphorus Metabolism	-	Phosphate metabolism	Soluble pyridine nucleotide transhydrogenase (EC 1.6.1.1)	43	-27.65	96.45	62.74	3	
4698546.3	Phosphorus Metabolism	-	Phosphate metabolism	Soluble pyridine nucleotide transhydrogenase (EC 1.6.1.1)	54	-23.96	93.50	56.96	3	
4698578.3	Phosphorus Metabolism	-	Phosphate metabolism	Soluble pyridine nucleotide transhydrogenase (EC 1.6.1.1)	191	-28.40	94.24	64.81	4	
4698553.3	Phosphorus Metabolism	-	Phosphate metabolism	Soluble pyridine nucleotide transhydrogenase (EC 1.6.1.1)	99	-26.77	94.16	62.22	7	
4698542.3	Phosphorus Metabolism	-	Phosphate metabolism	Soluble pyridine nucleotide transhydrogenase (EC 1.6.1.1)	40	-21.61	92.15	54.11	3	
4698574.3	Phosphorus Metabolism	-	Phosphate metabolism	Soluble pyridine nucleotide transhydrogenase (EC 1.6.1.1)	54	-26.85	95.39	61.96	5	
4698551.3	Phosphorus Metabolism	-	Phosphate metabolism	Soluble pyridine nucleotide transhydrogenase (EC 1.6.1.1)	129	-24.43	95.13	57.66	6	
4698569.3	Phosphorus Metabolism	-	Phosphate metabolism	Soluble pyridine nucleotide transhydrogenase (EC 1.6.1.1)	108	-27.01	95.11	62.09	6	
4698548.3	Phosphorus Metabolism	-	Phosphate metabolism	Soluble pyridine nucleotide transhydrogenase (EC 1.6.1.1)	139	-25.03	95.43	58.75	6	
4698554.3	Phosphorus Metabolism	-	Phosphate metabolism	Soluble pyridine nucleotide transhydrogenase (EC 1.6.1.1)	28	-23.32	94.69	56.07	3	
4698562.3	Phosphorus Metabolism	-	Phosphate metabolism	Soluble pyridine nucleotide transhydrogenase (EC 1.6.1.1)	29	-21.92	95.04	53.12	4	
4698582.3	Phosphorus Metabolism	-	Phosphate metabolism	Soluble pyridine nucleotide transhydrogenase (EC 1.6.1.1)	199	-26.12	95.89	60.22	7	
4698577.3	Phosphorus Metabolism	-	Phosphate metabolism	Soluble pyridine nucleotide transhydrogenase (EC 1.6.1.1)	156	-26.82	95.20	61.52	6	
4698560.3	Phosphorus Metabolism	-	Phosphate metabolism	putative alkaline phosphatase-like protein	38	-16.87	99.86	42.13	3	
4698570.3	Phosphorus Metabolism	-	Phosphate metabolism	putative alkaline phosphatase-like protein	13	-17.00	99.29	42.38	2	
4698546.3	Phosphorus Metabolism	-	Phosphate metabolism	putative alkaline phosphatase-like protein	26	-17.53	99.10	43.12	3	
4698578.3	Phosphorus Metabolism	-	Phosphate metabolism	putative alkaline phosphatase-like protein	7	-23.86	98.42	53.57	2	
4698553.3	Phosphorus Metabolism	-	Phosphate metabolism	putative alkaline phosphatase-like protein	47	-19.14	98.05	46.68	3	
4698542.3	Phosphorus Metabolism	-	Phosphate metabolism	putative alkaline phosphatase-like protein	29	-20.31	99.67	47.62	2	
4698574.3	Phosphorus Metabolism	-	Phosphate metabolism	putative alkaline phosphatase-like protein	25	-18.60	95.82	47.60	4	
4698551.3	Phosphorus Metabolism	-	Phosphate metabolism	putative alkaline phosphatase-like protein	32	-17.89	99.59	44.17	3	
4698569.3	Phosphorus Metabolism	-	Phosphate metabolism	putative alkaline phosphatase-like protein	27	-18.69	96.88	47.03	3	
4698548.3	Phosphorus Metabolism	-	Phosphate metabolism	putative alkaline phosphatase-like protein	63	-18.94	97.18	46.26	5	
4698554.3	Phosphorus Metabolism	-	Phosphate metabolism	putative alkaline phosphatase-like protein	2	-19.00	100.00	46.50	1	
4698562.3	Phosphorus Metabolism	-	Phosphate metabolism	putative alkaline phosphatase-like protein	2	-20.50	100.00	48.00	1	
4698582.3	Phosphorus Metabolism	-	Phosphate metabolism	putative alkaline phosphatase-like protein	44	-18.71	97.43	46.27	6	
4698577.3	Phosphorus Metabolism	-	Phosphate metabolism	putative alkaline phosphatase-like protein	48	-18.41	99.43	44.67	4	
4698560.3	Phosphorus Metabolism	-	Phosphate metabolism	response regulator in two-component regulatory system with PhoQ	116	-24.45	95.38	58.34	6	
4698570.3	Phosphorus Metabolism	-	Phosphate metabolism	response regulator in two-component regulatory system with PhoQ	33	-23.79	96.40	56.88	3	
4698546.3	Phosphorus Metabolism	-	Phosphate metabolism	response regulator in two-component regulatory system with PhoQ	34	-20.68	95.01	51.97	5	
4698578.3	Phosphorus Metabolism	-	Phosphate metabolism	response regulator in two-component regulatory system with PhoQ	141	-23.35	94.55	57.15	5	
4698553.3	Phosphorus Metabolism	-	Phosphate metabolism	response regulator in two-component regulatory system with PhoQ	83	-24.46	93.27	60.01	5	
4698542.3	Phosphorus Metabolism	-	Phosphate metabolism	response regulator in two-component regulatory system with PhoQ	25	-25.44	96.78	59.56	3	
4698574.3	Phosphorus Metabolism	-	Phosphate metabolism	response regulator in two-component regulatory system with PhoQ	37	-24.35	97.39	57.08	2	
4698551.3	Phosphorus Metabolism	-	Phosphate metabolism	response regulator in two-component regulatory system with PhoQ	95	-22.81	94.61	56.19	5	
4698569.3	Phosphorus Metabolism	-	Phosphate metabolism	response regulator in two-component regulatory system with PhoQ	93	-23.26	95.87	56.08	4	
4698548.3	Phosphorus Metabolism	-	Phosphate metabolism	response regulator in two-component regulatory system with PhoQ	106	-21.29	95.51	52.70	5	
4698554.3	Phosphorus Metabolism	-	Phosphate metabolism	response regulator in two-component regulatory system with PhoQ	16	-31.00	97.58	68.38	3	
4698562.3	Phosphorus Metabolism	-	Phosphate metabolism	response regulator in two-component regulatory system with PhoQ	18	-30.33	97.41	67.78	3	
4698582.3	Phosphorus Metabolism	-	Phosphate metabolism	response regulator in two-component regulatory system with PhoQ	108	-23.99	94.04	58.12	7	
4698577.3	Phosphorus Metabolism	-	Phosphate metabolism	response regulator in two-component regulatory system with PhoQ	104	-23.09	93.49	57.75	4	
4698570.3	Phosphorus Metabolism	-	Phosphate metabolism	secreted alkaline phosphatase	2	-21.00	64.16	65.00	2	
4698546.3	Phosphorus Metabolism	-	Phosphate metabolism	secreted alkaline phosphatase	5	-16.33	72.15	54.50	4	
4698578.3	Phosphorus Metabolism	-	Phosphate metabolism	secreted alkaline phosphatase	5	-13.80	68.72	54.40	4	
4698553.3	Phosphorus Metabolism	-	Phosphate metabolism	secreted alkaline phosphatase	1	-10.00	82.86	35.00	1	
4698542.3	Phosphorus Metabolism	-	Phosphate metabolism	secreted alkaline phosphatase	4	-19.75	78.90	55.25	2	
4698574.3	Phosphorus Metabolism	-	Phosphate metabolism	secreted alkaline phosphatase	2	-19.50	61.30	65.50	2	
4698569.3	Phosphorus Metabolism	-	Phosphate metabolism	secreted alkaline phosphatase	1	-10.00	82.86	35.00	1	
4698548.3	Phosphorus Metabolism	-	Phosphate metabolism	secreted alkaline phosphatase	8	-11.62	71.65	44.75	5	
4698554.3	Phosphorus Metabolism	-	Phosphate metabolism	secreted alkaline phosphatase	2	-12.00	71.79	45.50	2	
4698562.3	Phosphorus Metabolism	-	Phosphate metabolism	secreted alkaline phosphatase	2	-29.00	74.11	77.50	2	
4698582.3	Phosphorus Metabolism	-	Phosphate metabolism	secreted alkaline phosphatase	9	-13.36	69.36	50.45	5	
4698577.3	Phosphorus Metabolism	-	Phosphate metabolism	secreted alkaline phosphatase	5	-13.50	71.17	49.00	4	
4698546.3	Phosphorus Metabolism	-	Phosphonate metabolism	2-aminoethylphosphonate ABC transporter ATP-binding protein (TC 3.A.1.9.1)	1	-6.00	70.00	40.00	1	
4698542.3	Phosphorus Metabolism	-	Phosphonate metabolism	2-aminoethylphosphonate ABC transporter ATP-binding protein (TC 3.A.1.9.1)	1	-6.00	70.00	40.00	1	
